Learning Rate, Activation Function, Weight Decay, Hidden Layers, Dropout Rate, Validation Error
0.00171898592561, leaky_relu, 0.000124823499586, 32 64 128, 0.51906004859, 0.680359005928
0.00924041789188, relu, 0.00449895296939, 96 64, 0.312293239578, 0.575747668743
0.00898361568787, sigmoid, 0.000530158254452, 32 128 96 64, 0.246493136255, 0.977047383785
0.000104994553985, tanh, 0.064244056834, 128 96 32, 0.888290618476, 0.973132312298
0.298883837472, sigmoid, 0.040422413864, 32 96 64 128, 0.623920687681, 0.978209376335
0.000757863893829, relu, 0.0972871077345, 32 64, 0.491411208449, 0.972885549068
0.732801028747, sigmoid, 0.00889739453437, 64 96 32, 0.878843090372, 0.975344836712
0.00678010337101, tanh, 1.06379528281e-05, 128 64 96, 0.660170132448, 2.39012479782
0.304316226208, tanh, 0.0351186418764, 32 96 128, 0.650474690275, 0.882305920124
0.0200769348533, sigmoid, 1.59212056663e-05, 96 32 128, 0.0908959211614, 0.827965080738
0.000489851311294, sigmoid, 0.00435378922738, 64 128 96, 0.0259477073916, 0.981028854847
0.00380376049572, leaky_relu, 0.00801982072329, 32 128 64, 0.925300495178, 0.947582662106
0.157012578238, leaky_relu, 0.0291089715285, 64 32, 0.403286471192, 0.760201573372
0.0192749061614, tanh, 0.00309994974638, 64 128 32 96, 0.572488089251, 1.31643760204
0.549016807141, tanh, 0.00881738332806, 32 128, 0.868893939617, 3.02351999283
0.100951433331, relu, 0.00479228264085, 96 64 128 32, 0.821223359148, 0.980022609234
0.00618380281975, relu, 5.48643603872e-05, 64 96 128, 0.232560090981, 0.621131777763
0.000113617536918, sigmoid, 8.77673828002e-05, 32 128, 0.244803557462, 0.653684556484
0.37250789198, tanh, 2.25625133804e-05, 64 128 96, 0.183684096334, 1.22083365917
0.000316497319527, tanh, 0.0151748794667, 128 96 64, 0.232945488548, 0.606104373932
0.55696179971, tanh, 1.1632995777e-05, 32 96 64 128, 0.433570028388, 5.68285083771
0.407855523419, leaky_relu, 0.0930258075997, 32 128 96, 0.623834245961, 34149748.0
0.00654401044117, leaky_relu, 0.000117801858444, 96 64 128 32, 0.39403118987, 0.644168257713
0.00280444445362, leaky_relu, 0.0454385471584, 96 128 64 32, 0.157545025462, 0.977292776108
0.583937606717, sigmoid, 0.00174102637171, 128 64 32, 0.922360426736, 0.977610349655
0.161120225259, tanh, 0.00230070799193, 32 64 128 96, 0.878080850541, 1.6444671154
0.0533164662303, tanh, 0.034977916641, 32 128, 0.066528983352, 0.594438612461
0.00970418922402, leaky_relu, 0.0189124324769, 96 64 128, 0.946928777268, 0.978875279427
0.0352763693159, sigmoid, 0.000704083035301, 128 32 64, 0.901664560635, 0.97620433569
0.00893883197359, leaky_relu, 0.00665065035522, 64 96 128 32, 0.269807997197, 0.738705158234
0.000610887433812, sigmoid, 0.00011781456398, 128 96, 0.255966572035, 0.650050699711
0.843632138977, sigmoid, 3.86658068862e-05, 128 96 32 64, 0.365394912259, 0.98380023241
0.137418108034, relu, 0.00919042933677, 96 64 128, 0.937805711915, 2.2522585392
0.00174522108721, tanh, 1.1443972484e-05, 96 128 64, 0.919376648156, 0.858953535557
0.0573147248873, tanh, 1.78220313093e-05, 32 128 96, 0.630491232857, 2.13247251511
0.00160130585597, sigmoid, 1.60048423237e-05, 32 64 96 128, 0.39898372991, 0.862698674202
0.000127080939604, leaky_relu, 0.0481739920466, 64 32, 0.103023126849, 0.748159229755
0.000592105490373, sigmoid, 0.000821861472055, 128, 0.0506762435927, 0.620435059071
0.290083166972, sigmoid, 5.13263918907e-05, 64 128 96 32, 0.18208291652, 0.995061159134
0.00448758617741, relu, 0.00103091709303, 64 128 32 96, 0.57771218945, 0.730503559113
0.014838362847, sigmoid, 0.000109121158052, 96 32 64, 0.352098198125, 0.713912844658
0.044392891814, leaky_relu, 2.19276415869e-05, 128 96 32, 0.687324990679, 1.15832483768
0.155094967791, leaky_relu, 1.84411118158e-05, 96 128 32, 0.440266812236, 15507.0957031
0.844073280093, relu, 0.000106039828022, 128 96 32 64, 0.661903101896, 74.9187850952
0.468374787987, leaky_relu, 0.000157412638563, 96 128, 0.943657565613, 415569.71875
0.00204693773527, relu, 2.69495575725e-05, 64 96, 0.335465572175, 0.607379257679
0.0082446360731, tanh, 0.00249134355795, 32 128 64 96, 0.423191220282, 0.769759058952
0.0344106729549, relu, 0.0304658617863, 96, 0.883794904266, 0.769539773464
0.0254675244841, leaky_relu, 0.0241798010083, 32 64 128, 0.856080677248, 0.938647031784
0.000162449196893, sigmoid, 0.000118253305974, 32 64 128 96, 0.476243480506, 0.810799062252
0.0137129434354, tanh, 1.373975007e-05, 96 64 128, 0.789676731294, 5.93771934509
0.0108859404508, relu, 0.000303115486464, 32 96 64, 0.613865544258, 0.771847307682
0.0978236232664, relu, 0.00461372159128, 64 96, 0.687288403327, 0.970510900021
0.00399268480016, sigmoid, 0.012938875536, 128 96 32, 0.439583272133, 0.980428934097
0.0130254750872, tanh, 3.80692954646e-05, 32 128 96 64, 0.807651301146, 4.89154148102
0.363745741484, leaky_relu, 0.000287026735824, 96 128 32, 0.0562242549819, 706.543151855
0.781195098797, relu, 0.00117849272601, 64 32, 0.551457396082, 0.980565309525
0.00382521323741, tanh, 0.0014218313509, 128 32, 0.36268384352, 0.712060332298
0.00019714226476, relu, 0.0835811265001, 128 96 64 32, 0.342266940398, 0.97497677803
0.00907680076627, sigmoid, 0.000162762483553, 64 128 32, 0.724677854873, 2.42296099663
0.649793727916, leaky_relu, 0.000104398939796, 32 64 128 96, 0.78092930635, 2.89533119693e+12
0.137876146536, leaky_relu, 0.00225149021191, 32 64 96 128, 0.508951089697, 499163.6875
0.512881925052, sigmoid, 0.0113032946327, 128 64 32, 0.299727542801, 0.977278292179
0.000122262745233, relu, 0.00533035990204, 96 32 128 64, 0.812396158274, 0.97293484211
0.000471380985615, leaky_relu, 0.00766365766895, 32 128 96 64, 0.356688290595, 0.721626222134
0.878593239167, relu, 1.55365848783e-05, 128 64, 0.54842513395, 0.987152576447
0.0567529753474, leaky_relu, 0.00484824751778, 64 32 96, 0.219846210332, 0.694923698902
0.012038714858, leaky_relu, 3.34235933832e-05, 128 64 96, 0.426801203634, 0.663811028004
0.000240930608022, relu, 0.059012774614, 32 64 128, 0.505910108426, 0.972261488438
0.086395600737, tanh, 0.00155754196921, 96 64 128 32, 0.562064722368, 1.08974206448
0.0200343899259, leaky_relu, 3.54885478673e-05, 128 64 96 32, 0.277837834564, 0.674100399017
0.0031544243204, sigmoid, 7.22531732832e-05, 128 96 32, 0.28208757863, 0.70417124033
0.0120068984829, tanh, 0.0206779623479, 32 64 96 128, 0.95641945424, 0.978160202503
0.00691607423968, leaky_relu, 0.0011613029329, 64 96 32, 0.882402673619, 0.97458422184
0.0939681052099, leaky_relu, 0.0709852364399, 64 96 32 128, 0.431678437078, 0.975202679634
0.00893076087348, tanh, 0.00454984988449, 32 96 64, 0.795595770981, 2.30730485916
0.0061078194956, leaky_relu, 0.000829325718061, 128 64 32, 0.181008520701, 0.635026156902
0.00698697983313, leaky_relu, 0.0483515426506, 128 96 64 32, 0.576561889678, 0.977153360844
0.000871115341918, leaky_relu, 0.00315542034784, 96 64 32 128, 0.905394312594, 0.973171055317
